"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.208872612E1,-1.917512512E-1,5.987997894E0,3.532803497E0,6.955112355E0
1.209878312E1,-3.427871704E-2,7.568112030E0,2.846929779E0,8.085944836E0
1.210884012E1,3.486250305E-1,8.604706421E0,2.181114349E0,8.883680082E0
1.211889713E1,1.283431091E0,9.286538544E0,1.937870178E0,9.573000278E0
1.212895412E1,2.690505066E0,1.013482452E1,2.401456146E0,1.075734527E1
1.213901112E1,6.385271759E0,1.275737091E1,5.430257721E0,1.526466203E1
1.214906812E1,9.214388580E0,1.444990128E1,7.334597626E0,1.864137672E1
1.215912512E1,7.067253571E0,1.338381821E1,6.039640503E0,1.629570251E1
1.216918213E1,3.118165741E0,1.118309464E1,3.654949493E0,1.217140990E1
1.217923912E1,1.121617584E0,9.790989532E0,2.470462646E0,1.015995510E1
1.218929612E1,2.395019531E-2,8.526718597E0,1.189725952E0,8.609352559E0
1.219935312E1,-1.974094849E0,7.374863892E0,-5.468128967E0,9.390745566E0
1.220941012E1,-2.521506500E0,6.613547058E0,-6.932982788E0,9.907736879E0
1.221946713E1,-1.985471191E0,6.978937225E0,-2.992127838E0,7.848597941E0
1.222952412E1,-1.478625183E0,8.247249756E0,-1.954485626E0,8.603689617E0
1.223958112E1,9.418414307E-1,8.820258179E0,-1.982178040E0,9.089172097E0
1.224963812E1,1.317410431E0,8.869056702E0,-5.146298218E-1,8.981123586E0
1.225969512E1,1.125958557E0,9.127120056E0,-8.201445007E-1,9.232807817E0
1.226975213E1,1.306333466E0,9.361831970E0,-1.530567169E0,9.575648324E0
1.227980913E1,1.147513733E0,9.114995270E0,-1.060694275E0,9.247972690E0
1.228986612E1,1.042581940E0,8.578510895E0,-1.797761536E-1,8.643503094E0
1.229992312E1,9.098080444E-1,8.152047729E0,1.363963623E0,8.315288908E0
1.230998012E1,5.855822754E-1,7.506739655E0,2.591261444E0,7.962956908E0
1.232003712E1,5.980064392E-1,7.090754700E0,2.786904602E0,7.642201985E0
1.233009413E1,9.883946228E-1,7.264243927E0,2.026036835E0,7.605983764E0
1.234015112E1,1.653012543E0,7.731572113E0,4.462220764E-1,7.918887040E0
1.235020812E1,1.982028351E0,8.984167328E0,-1.531914368E0,9.326867673E0
1.236026512E1,1.711540833E0,1.015039215E1,-1.347647552E0,1.038152141E1
1.237032212E1,1.510658569E0,1.056682617E1,2.288740540E-1,1.067671710E1
1.238037900E1,1.611399078E0,1.052895493E1,8.827143860E-1,1.068806266E1
1.239043600E1,1.211730194E0,1.051458481E1,1.490899658E-1,1.058522610E1
1.240049300E1,-6.661148071E-2,1.090901459E1,-1.620230713E0,1.102887954E1
1.241055000E1,-4.650828552E-1,1.184486847E1,-1.558858337E0,1.195605497E1
1.242060700E1,-7.170089722E-2,1.223106537E1,-5.086422729E-1,1.224184700E1
1.243066400E1,-2.754272461E-1,1.212448700E1,-1.191522217E-1,1.212820030E1
1.244072100E1,-1.084195404E0,1.217118988E1,4.767585754E-1,1.222868110E1
1.245077800E1,-2.050436096E0,1.273641449E1,1.228195953E0,1.295874251E1
1.246083400E1,-2.856210480E0,1.339220078E1,1.295406189E0,1.375452860E1
1.247089100E1,-3.121458893E0,1.386686371E1,1.026864624E0,1.425089000E1
1.248094800E1,-2.817590790E0,1.399574570E1,9.168434143E-1,1.430595391E1
1.249100500E1,-1.573827209E0,1.441547287E1,1.177002411E0,1.454881867E1
1.250106200E1,-4.758604431E-1,1.473490860E1,1.074465637E0,1.478169310E1
1.251111900E1,9.295669556E-2,1.491184067E1,3.040177917E-1,1.491522913E1
1.252117600E1,6.915618896E-2,1.498129623E1,1.459465027E-1,1.498216673E1
1.253123300E1,4.828958130E-1,1.473745331E1,8.870553589E-1,1.477202036E1
1.254129000E1,1.182840271E0,1.410456940E1,1.084943848E0,1.419560115E1
1.255134700E1,1.251248016E0,1.416953430E1,1.627116394E-1,1.422560364E1
1.256140400E1,1.341210938E0,1.443238770E1,-1.393452301E0,1.456140002E1
1.257146100E1,2.298170929E0,1.446097824E1,-2.417622528E0,1.484070012E1
1.258151800E1,4.499642944E0,1.415636169E1,-6.882687378E-1,1.487020770E1
1.259157500E1,6.320755920E0,1.538380920E1,2.238594818E0,1.678168191E1
1.260163200E1,6.356531525E0,1.583721634E1,3.941753082E0,1.751457484E1
1.261168900E1,5.490282898E0,1.616922592E1,4.257147217E0,1.759859016E1
1.262174600E1,5.131479034E0,1.665960617E1,3.653901672E0,1.781082683E1
1.263180300E1,6.036946106E0,1.645932266E1,2.709515533E0,1.773965882E1
1.264186000E1,7.974217529E0,1.530492325E1,1.359472961E0,1.731118100E1
1.265191700E1,9.720635834E0,1.381986145E1,-3.340752869E0,1.722323899E1
1.266197400E1,9.325158234E0,1.213930618E1,-5.814358978E0,1.637461758E1
1.267203100E1,6.935677185E0,1.113908615E1,-3.511547699E0,1.358358662E1
1.268208800E1,4.092190247E0,1.042626846E1,-5.616320801E-1,1.121465673E1
1.269214500E1,1.600322113E0,8.948541412E0,2.358345795E0,9.391443934E0
1.270220200E1,9.639953613E-2,8.121660919E0,4.380939789E0,9.228396523E0
1.271225900E1,-2.656974792E-1,8.556806030E0,5.102888489E0,9.966393305E0
1.272231600E1,-1.050665131E0,8.340805206E0,4.581971741E0,9.574309048E0
1.273237300E1,-2.037562866E0,7.740403748E0,3.491040344E0,8.732289236E0
1.274243000E1,-2.657723236E0,6.662495270E0,2.613565063E0,7.634334179E0
1.275248700E1,-2.674338684E0,5.407654724E0,2.351609802E0,6.474942909E0
1.276254400E1,-2.283202057E0,4.322561188E0,2.318827972E0,5.410592391E0
1.277260100E1,-1.298399963E0,3.634741516E0,1.800904999E0,4.259160383E0
1.278265800E1,5.210664368E-1,3.623664551E0,1.131347351E0,3.831762236E0
1.279271500E1,1.776356049E0,3.641776886E0,1.194216614E0,4.224231648E0
1.280277200E1,2.524051208E0,3.365002441E0,1.006207581E0,4.325104580E0
1.281282900E1,3.242108002E0,2.868185577E0,4.799020386E-1,4.355233492E0
1.282288600E1,3.452121277E0,2.212998047E0,6.152206421E-2,4.101010440E0
1.283294300E1,3.549718323E0,1.365909576E0,-3.911366272E-1,3.823505852E0
1.284300000E1,3.423081665E0,7.897576904E-1,-7.479945374E-1,3.591754602E0
1.285305700E1,3.170556793E0,2.486329651E-1,-8.882528687E-1,3.302005737E0
1.286311400E1,2.710413666E0,-9.939331055E-2,-6.065386963E-1,2.779228393E0
1.287317100E1,2.163750458E0,2.276765442E-1,-6.453080750E-1,2.269377704E0
1.288322800E1,1.599423981E0,7.470964050E-1,-1.039737854E0,2.048747157E0
1.289328400E1,7.768844604E-1,8.869056702E-1,-1.791624298E0,2.144777088E0
1.290334100E1,4.260140991E-1,1.011296997E0,-3.105891266E0,3.294050726E0
1.291339800E1,3.466790771E-1,1.660347290E0,-4.988226929E0,5.268714018E0
1.292345500E1,3.622467041E-2,3.756139069E0,-7.774832153E0,8.634692116E0
1.293351200E1,-4.099974060E-1,8.199199677E0,-1.140583145E1,1.405304111E1
1.294356900E1,-1.564097443E0,1.588811050E1,-1.293849426E1,2.054952773E1
1.295362600E1,-3.093018036E0,2.560964447E1,-1.156644745E1,2.827018495E1
1.296368300E1,-4.826862488E0,3.420671677E1,-1.467293747E1,3.753256143E1
1.297374000E1,-6.584657135E0,3.576243164E1,-1.750355118E1,4.035695145E1
1.298379700E1,-6.638844452E0,2.431408859E1,-1.148307083E1,2.769675207E1
1.299385400E1,-5.278922424E0,1.322439972E1,-5.570216675E0,1.528983596E1
1.300391100E1,-3.767814789E0,6.260131989E0,-4.518952789E0,8.591077645E0
1.301396800E1,-5.373825073E-2,1.635498962E0,-5.582491150E0,5.817383612E0
1.302402500E1,5.247338104E0,1.104702759E-1,-7.038363647E0,8.779824810E0
1.303408200E1,7.222780151E0,2.557880859E0,-8.193361816E0,1.121795371E1
1.304413900E1,6.259682922E0,6.631659393E0,-8.822653198E0,1.268864634E1
1.305419600E1,5.419330444E0,8.990005188E0,-5.252277832E0,1.173779188E1
1.306425300E1,3.293750610E0,1.137035522E1,5.146447906E0,1.290812523E1
1.307431000E1,4.192781067E-1,1.454240891E1,8.890162811E0,1.704970515E1
1.308436700E1,4.305047607E-1,1.724563751E1,3.248694305E0,1.755424058E1
1.309442400E1,1.992955627E0,1.584245544E1,2.119592285E0,1.610738769E1
1.310448100E1,3.176095276E0,1.328652054E1,3.573069763E-1,1.366553612E1
1.311453800E1,4.710254974E0,1.202853653E1,-4.132755890E0,1.356288554E1
1.312459500E1,5.065915375E0,1.099164276E1,-2.908751221E0,1.244751151E1
1.313465200E1,3.151696014E0,9.076974335E0,1.966161346E0,9.807672572E0
1.314470900E1,1.654359741E0,6.959028625E0,2.845432892E0,7.698147433E0
1.315476600E1,1.007255402E0,5.688620453E0,2.155816956E0,6.166239766E0
1.316482300E1,8.324189758E-1,5.450016632E0,2.413281555E0,6.018266404E0
1.317488000E1,8.186476135E-1,5.885311432E0,2.515668640E0,6.452570284E0
1.318493700E1,7.952961731E-1,6.534361725E0,2.423909454E0,7.014678624E0
1.319499400E1,9.744735718E-1,7.257657623E0,2.372266846E0,7.697456912E0
1.320505100E1,1.321152649E0,8.273744659E0,2.505938873E0,8.745285853E0
1.321510800E1,2.610122223E0,9.965526581E0,4.219275970E0,1.113223912E1
1.322516500E1,4.555476837E0,1.155297546E1,6.583459625E0,1.405580136E1
1.323522200E1,5.516328735E0,1.243763580E1,6.346053314E0,1.501322949E1
1.324527900E1,5.043611755E0,1.239287888E1,4.838538208E0,1.422789227E1
1.325533600E1,2.978955231E0,1.129146927E1,3.022215271E0,1.206255519E1
1.326539300E1,1.555714874E0,1.024289978E1,1.681004333E0,1.049585729E1
1.327545000E1,8.319699097E-1,9.112899628E0,6.759942627E-1,9.175733311E0
1.328550700E1,-4.532574463E-1,7.709418182E0,-5.560037842E0,9.516017645E0
1.329556400E1,2.694396973E-2,6.725963287E0,-6.352639618E0,9.251774869E0
1.330562100E1,8.220904541E-1,6.878795471E0,-1.922152863E0,7.189459749E0
1.331567800E1,6.262976074E-1,7.363487549E0,-2.950364685E-1,7.395961337E0
1.332573500E1,1.055305481E-1,7.616162109E0,-7.309300232E-1,7.651883472E0
1.333579200E1,-3.526666260E-1,8.039631500E0,-1.017134857E0,8.111387781E0
1.334584900E1,6.197113037E-2,8.630452881E0,-1.040037231E0,8.693114217E0
1.335590600E1,3.653901672E-1,8.976832581E0,-5.918692017E-1,9.003740462E0
1.336596200E1,4.129911804E-1,8.826096039E0,-2.368075562E-1,8.838925886E0
1.337601821E1,2.736309814E-1,8.425978088E0,5.707630920E-1,8.449718999E0
1.338607521E1,1.983375549E-1,7.844886475E0,1.539997559E0,7.997072844E0
1.339613221E1,1.246907043E-1,7.194938049E0,1.929487610E0,7.450208302E0
1.340618921E1,-2.125579834E-2,7.009324036E0,2.174228668E0,7.338824534E0
1.341624621E1,-2.948867798E-1,7.191195831E0,1.619631958E0,7.377225995E0
1.342630321E1,-4.110452271E-1,7.926017761E0,4.809498596E-1,7.951228113E0
1.343636021E1,-1.341210938E-1,9.017398224E0,-1.048419800E0,9.079132297E0
1.344641721E1,8.550219727E-1,1.004381378E1,-1.986968079E0,1.027410823E1
1.345647421E1,1.469943237E0,1.078552139E1,-8.845106506E-1,1.092110635E1
1.346653121E1,3.468287659E-1,1.165042282E1,1.446442108E0,1.174499199E1
1.347658821E1,-7.304809570E-1,1.249691254E1,1.845212860E0,1.265350686E1
1.348664521E1,-9.157955933E-1,1.308668610E1,-2.745291138E-1,1.312156244E1
1.349670221E1,-1.101110229E0,1.295346313E1,-2.474953308E0,1.323367087E1
1.350675921E1,-1.251547394E0,1.246652573E1,-8.741821289E-1,1.255965083E1
1.351681621E1,-8.581654358E-1,1.242640915E1,3.213667145E0,1.286389322E1
1.352687321E1,-7.060816956E-1,1.301318893E1,2.094444580E0,1.319955816E1
1.353693021E1,-1.753154297E0,1.356299561E1,-2.540816345E0,1.390985792E1
1.354698721E1,-2.651136932E0,1.359981903E1,-2.158661041E0,1.402296054E1
1.355704421E1,-2.746039581E0,1.310988785E1,1.652264099E0,1.349592047E1
1.356710121E1,-2.737507324E0,1.349563568E1,3.245999908E0,1.414788480E1
1.357715821E1,-4.694238281E-1,1.498773285E1,1.206790466E0,1.504356467E1
1.358721521E1,5.834866333E-1,1.509311371E1,-1.395847321E0,1.516874839E1
1.359727221E1,4.676275635E-1,1.456471252E1,-8.187973022E-1,1.459520317E1
1.360732921E1,6.518943787E-1,1.416519333E1,1.358724518E0,1.424513252E1
1.361738621E1,8.675958252E-1,1.399424881E1,2.289339294E0,1.420678699E1
1.362744321E1,2.401007080E-1,1.370789429E1,9.851014709E-1,1.374534245E1
1.363750021E1,-1.856140137E-2,1.387644379E1,-1.595232697E0,1.396784894E1
1.364755721E1,2.126627655E0,1.497171616E1,-2.641407166E0,1.535095638E1
1.365761421E1,5.079686737E0,1.525986694E1,5.104385376E-2,1.608320123E1
1.366767121E1,6.136788483E0,1.544024185E1,2.435884552E0,1.679270005E1
1.367772821E1,5.633535004E0,1.521226593E1,3.216511230E0,1.653770528E1
1.368778521E1,4.615651703E0,1.530417480E1,3.183729401E0,1.629902267E1
1.369784221E1,3.735032959E0,1.592777802E1,2.587219849E0,1.656316064E1
1.370789921E1,3.720064087E0,1.584859268E1,2.018851776E0,1.640404003E1
1.371795621E1,5.408702545E0,1.521690628E1,1.505718842E0,1.621960201E1
1.372801321E1,8.004454651E0,1.455737778E1,2.353106689E-1,1.661456930E1
1.373807021E1,9.402696991E0,1.363649277E1,-2.195484467E0,1.670882395E1
1.374812721E1,9.207802277E0,1.254346573E1,-4.040847015E0,1.607639885E1
1.375818421E1,6.129753113E0,1.174577454E1,-2.470013580E0,1.347731649E1
1.376824121E1,2.785407715E0,1.100257004E1,-3.293151855E-3,1.134967200E1
1.377829821E1,1.192120972E0,9.983040161E0,2.716999969E0,1.041462107E1
1.378835521E1,1.031355286E-1,9.560618591E0,4.109404449E0,1.040688569E1
1.379841221E1,-1.432371368E0,9.197024689E0,4.470753021E0,1.032591804E1
1.380846921E1,-2.729274445E0,7.796387329E0,4.475093994E0,9.394629351E0
1.381852621E1,-3.431913300E0,5.766458588E0,3.520379333E0,7.577806028E0
1.382858321E1,-3.535797272E0,4.375550995E0,3.554358673E0,6.654380094E0
1.383864021E1,-3.266806641E0,3.677552490E0,3.487597504E0,6.029904999E0
1.384869721E1,-1.881287842E0,3.403173065E0,3.131637726E0,4.992793377E0
1.385875421E1,1.369651794E-1,3.798650665E0,2.547252960E0,4.575697103E0
1.386881121E1,1.235381012E0,3.767365723E0,2.380948792E0,4.624730033E0
1.387886821E1,1.930086365E0,2.980901184E0,2.318827972E0,4.241222514E0
1.388892521E1,2.688409424E0,1.991309052E0,1.418001251E0,3.633673694E0
1.389898221E1,2.686613159E0,1.039887543E0,5.322930908E-1,2.929606169E0
1.390903921E1,2.785108337E0,2.398013306E-1,-5.337899780E-1,2.845920742E0
1.391909621E1,3.288062439E0,-2.689906311E-1,-1.253643036E0,3.529211162E0
1.392915321E1,3.249891815E0,-7.436535645E-1,-1.686243439E0,3.736072051E0
1.393921021E1,3.105741577E0,-1.129401398E0,-1.894610138E0,3.809294664E0
1.394926721E1,2.616259460E0,-1.028960266E0,-2.402054901E0,3.697761558E0
1.395932421E1,1.698817291E0,-6.334826660E-1,-2.970422974E0,3.480042115E0
1.396938021E1,1.147214355E0,-1.811233521E-2,-3.635789337E0,3.812531041E0
1.397943721E1,9.392967224E-1,5.123844910E-1,-4.753215637E0,4.872153024E0
1.398949421E1,6.087840271E-1,1.812281342E0,-5.965095520E0,6.263972080E0
1.399955121E1,4.176315308E-1,4.208498383E0,-8.088430023E0,9.127353120E0
1.400960821E1,1.303788757E-1,8.460705872E0,-1.068882248E1,1.363273518E1
1.401966521E1,-9.081614685E-1,1.683998108E1,-1.214424591E1,2.078202177E1
1.402972221E1,-2.200873260E0,2.906880112E1,-1.500868927E1,3.278871445E1
1.403977921E1,-3.225342865E0,3.987872177E1,-1.886511978E1,4.423356227E1
1.404983621E1,-5.482798462E0,3.926395020E1,-1.353186035E1,4.189069238E1
1.405989321E1,-5.600004730E0,2.523976364E1,-5.003046112E0,2.633317664E1
1.406995021E1,-5.429808655E0,1.265902542E1,-2.559677124E0,1.401019963E1
1.408000721E1,-4.798571320E0,3.801794128E0,-4.196523285E0,7.422313183E0
1.409006421E1,-2.188000031E0,-1.497336273E0,-8.285420380E0,8.699284506E0
1.410012121E1,8.587641907E-1,-1.758094025E0,-1.221909027E1,1.237475404E1
1.411017821E1,1.723216553E0,3.042273560E0,-1.357676697E1,1.401975410E1
1.412023521E1,2.595602417E-1,8.077802124E0,-1.043809387E1,1.320121443E1
1.413029221E1,-2.145039368E-1,1.207928101E1,3.990252228E0,1.272309532E1
1.414034921E1,5.237308960E0,1.521555908E1,1.321362213E1,2.082168228E1
1.415040621E1,1.165745819E1,1.795561111E1,7.565118256E0,2.270531471E1
1.416046321E1,1.234737350E1,1.679866699E1,3.140319672E0,2.108351140E1
1.417052021E1,1.156105865E1,1.270722519E1,-2.907853088E0,1.742375559E1
1.418057721E1,9.363777924E0,9.728419647E0,-8.074359283E0,1.573269728E1
1.419063421E1,2.036515045E0,7.342381439E0,-2.338137817E0,7.970247624E0
1.420069121E1,-1.252295837E0,5.081033936E0,2.346370697E0,5.735033231E0
1.421074821E1,-2.478845215E-1,5.678142242E0,3.550616455E0,6.701464263E0
1.422080521E1,6.506968689E-1,7.548353119E0,3.952680359E0,8.545450441E0
1.423086221E1,4.502636719E-1,8.695118408E0,4.205953674E0,9.669429550E0
1.424091921E1,3.206332397E-1,8.620274048E0,3.883673859E0,9.460171932E0
1.425097621E1,4.170327759E-1,8.615484009E0,2.809956665E0,9.071732883E0
1.426103321E1,1.151255951E0,8.797355804E0,2.385140076E0,9.187369188E0
1.427109021E1,2.114802246E0,8.995843048E0,2.485730896E0,9.569557919E0
1.428114721E1,2.845582581E0,9.593400421E0,2.313439178E0,1.027047578E1
1.429120421E1,3.825295258E0,1.036908737E1,2.240540771E0,1.127700668E1
1.430126121E1,5.954467621E0,1.233375183E1,3.974534912E0,1.426092727E1
1.431131821E1,8.162376251E0,1.356928253E1,5.362149353E0,1.671832707E1
1.432137521E1,7.157964935E0,1.307066940E1,4.963528290E0,1.570717905E1
1.433143221E1,4.199966125E0,1.150043472E1,3.892954559E0,1.284736586E1
1.434148921E1,1.923200684E0,1.017868332E1,2.853965149E0,1.074473881E1
1.435154621E1,9.559121704E-1,9.301507416E0,1.877246246E0,9.537078261E0
1.436160321E1,4.927752686E-1,8.574918365E0,1.417103119E0,8.705184300E0
1.437166021E1,4.819976807E-2,8.060737610E0,1.548978882E0,8.208358521E0
1.438171833E1,-3.811074829E-1,7.714208221E0,8.740324402E-1,7.772913489E0
1.439177533E1,-5.957611084E-1,7.414232025E0,-4.810995483E-1,7.453671887E0
1.440183233E1,-4.623884583E-1,7.567962341E0,-2.959346008E-1,7.587847809E0
1.441188933E1,-3.177891541E-1,8.027656403E0,6.735992432E-1,8.062133291E0
1.442194633E1,-3.555107117E-1,8.309969330E0,8.277786255E-1,8.358659915E0
1.443200333E1,-2.929408264E-1,8.498726807E0,3.140469360E-1,8.509570914E0
1.444206033E1,-4.929249573E-1,8.584348755E0,2.930905151E-1,8.603483051E0
1.445211733E1,-9.357041931E-1,8.647816772E0,8.560697937E-1,8.740316514E0
1.446217433E1,-1.207239532E0,8.651409302E0,1.432221680E0,8.851868116E0
1.447223133E1,-1.355730743E0,8.532107391E0,1.702409821E0,8.805286002E0
1.448228833E1,-1.405726776E0,8.605005798E0,1.518292694E0,8.850277129E0
1.449234533E1,-1.461860046E0,8.620423737E0,7.762857056E-1,8.777890389E0
1.450240233E1,-1.102457428E0,8.716673584E0,-2.570155334E-1,8.789873022E0
1.451245933E1,-1.125659180E-1,8.410560150E0,-1.302142181E0,8.511507938E0
1.452251633E1,6.412664795E-1,8.078849945E0,-1.459914093E0,8.234706327E0
1.453257333E1,6.712042236E-1,8.340655518E0,-7.746391296E-1,8.403399036E0
1.454263033E1,4.776567078E-1,8.805438995E0,4.041595459E-3,8.818385803E0
1.455268733E1,4.080514526E-1,9.531728668E0,1.337319031E0,9.633731343E0
1.456274433E1,6.445596313E-1,1.090781708E1,1.973945160E0,1.110371064E1
1.457280133E1,9.098080444E-1,1.237985596E1,5.120851135E-1,1.242380036E1
1.458285833E1,8.764274597E-1,1.291858566E1,-9.565109253E-1,1.298356245E1
1.459291533E1,3.650907898E-1,1.258852203E1,6.376739502E-2,1.259397652E1
1.460297233E1,-4.914280701E-1,1.211026657E1,1.551822968E0,1.221917397E1
1.461302933E1,-1.164877625E0,1.210502747E1,1.653760986E0,1.227287885E1
1.462308633E1,-1.595232697E0,1.226953537E1,7.997868347E-1,1.239862591E1
1.463314333E1,-1.751956787E0,1.226085342E1,4.107458496E-1,1.239219881E1
1.464320033E1,-2.041604462E0,1.238808884E1,2.490820312E-1,1.255766442E1
1.465325733E1,-2.205812988E0,1.243763580E1,5.337899780E-1,1.264299518E1
1.466331433E1,-1.866169281E0,1.225441681E1,1.731299744E0,1.251601845E1
1.467337133E1,-4.354444885E-1,1.236264175E1,1.522483978E0,1.246364636E1
1.468342833E1,1.199006653E0,1.260169464E1,-9.086105347E-2,1.265893283E1
1.469348533E1,2.070344696E0,1.342543167E1,-1.148411865E0,1.363258569E1
1.470354233E1,1.990261230E0,1.343456268E1,-1.152603149E-1,1.358167512E1
1.471359933E1,1.709894257E0,1.297187485E1,1.802252197E0,1.320762615E1
1.472365533E1,1.315913544E0,1.273821075E1,1.826202393E0,1.293555785E1
1.473371233E1,1.230141907E0,1.322005875E1,-6.411167908E-1,1.329263830E1
1.474376933E1,2.541415100E0,1.517993317E1,-2.169288940E0,1.554332578E1
1.475382633E1,4.976251831E0,1.749142639E1,-5.840853882E-1,1.819489586E1
1.476388333E1,5.791456604E0,1.809272598E1,2.368225250E0,1.914409031E1
1.477394033E1,4.847968597E0,1.721719666E1,3.879482574E0,1.830259668E1
1.478399733E1,3.911216583E0,1.687815170E1,3.724405060E0,1.772119672E1
1.479405433E1,3.648063812E0,1.684252579E1,2.951113129E0,1.748393872E1
1.480411133E1,3.418291626E0,1.644854507E1,1.991458740E0,1.691760209E1
1.481416833E1,2.928510132E0,1.624137589E1,1.354982300E0,1.655881757E1
1.482422533E1,2.185155945E0,1.661425049E1,9.635462952E-1,1.678501258E1
1.483428233E1,2.330354004E0,1.663445847E1,2.359094238E-1,1.679855385E1
1.484433933E1,4.853507080E0,1.600561615E1,-2.222578125E0,1.687234817E1
1.485439633E1,9.052126007E0,1.466275864E1,-4.153562622E0,1.772539304E1
1.486445333E1,1.004680756E1,1.360416000E1,-3.870351563E0,1.734909602E1
1.487451033E1,7.272027740E0,1.193108917E1,-1.435514832E0,1.404613752E1
1.488456733E1,3.833977203E0,1.018122803E1,6.909631348E-1,1.090111074E1
1.489462433E1,1.282982025E0,8.123457184E0,3.880979462E0,9.093877120E0
1.490468133E1,-6.304888916E-1,6.619085541E0,8.487500153E0,1.078181193E1
1.491473833E1,-1.434766388E0,5.894592133E0,1.019035904E1,1.185951889E1
1.492479533E1,-2.163900146E0,4.846022644E0,6.400390320E0,8.314529184E0
1.493485233E1,-2.132465515E0,4.567302246E0,3.939956818E0,6.397727620E0
1.494490933E1,-1.833986206E0,3.693868561E0,2.554587708E0,4.851194565E0
1.495496633E1,-1.611249390E0,2.847528534E0,2.386187897E0,4.049498244E0
1.496502333E1,-1.416204987E0,2.458487549E0,3.261268158E0,4.322692169E0
1.497508033E1,-6.649172974E-1,2.219734039E0,3.666026459E0,4.336944110E0
1.498513733E1,1.079854431E0,2.193388824E0,2.200274506E0,3.289110522E0
1.499519433E1,2.507884827E0,2.174228668E0,7.858657837E-1,3.410915073E0
1.500525133E1,3.451372833E0,1.783990173E0,3.367996216E-2,3.885322343E0
1.501530833E1,4.352648621E0,1.001118164E0,-3.477268982E-1,4.479810441E0
1.502536533E1,4.011957092E0,1.474433899E-1,-7.150630188E-1,4.077849235E0
1.503542233E1,3.740870819E0,-3.493734741E-1,-1.468745728E0,4.034029043E0
1.504547933E1,3.718118134E0,-6.887178040E-1,-2.117646332E0,4.333954390E0
