"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.795450571E1,2.531236267E-1,1.209005859E1,1.253792725E0,1.215753201E1
4.796456271E1,-1.140628052E-1,1.234423004E1,4.237687683E-1,1.235202840E1
4.797462071E1,-2.644999695E-1,1.289014481E1,-3.348536682E-1,1.289720591E1
4.798467771E1,-2.740800476E-1,1.319835388E1,-3.403921509E-1,1.320558715E1
4.799473471E1,4.999603271E-2,1.336929840E1,1.507365417E-1,1.337024161E1
4.800479271E1,3.830534363E-1,1.341764786E1,8.994795227E-1,1.345321773E1
4.801484971E1,6.719526672E-1,1.339429642E1,1.741029510E0,1.352367852E1
4.802490671E1,9.848020935E-1,1.318338501E1,2.733615417E0,1.349978254E1
4.803496371E1,1.235381012E0,1.284508850E1,3.562292175E0,1.338702321E1
4.804502171E1,1.463506622E0,1.233255432E1,4.087100830E0,1.307433138E1
4.805507871E1,1.512155457E0,1.174023605E1,4.234993286E0,1.257198969E1
4.806513571E1,1.599274292E0,1.101738922E1,4.027973785E0,1.183913495E1
4.807519371E1,1.555565186E0,1.045560745E1,3.305276642E0,1.107539453E1
4.808525071E1,1.304537201E0,9.991422729E0,2.323618011E0,1.034067436E1
4.809530771E1,1.143322449E0,9.652826843E0,1.176703033E0,9.791265614E0
4.810536571E1,1.121916962E0,9.411828003E0,2.508782959E-1,9.481779577E0
4.811542271E1,1.163380737E0,9.376651154E0,2.694396973E-3,9.448547447E0
4.812547971E1,1.343007202E0,9.468859406E0,2.574645996E-1,9.567092286E0
4.813553771E1,1.448687439E0,9.518705750E0,7.039860535E-1,9.654017340E0
4.814559471E1,1.467398529E0,9.591604156E0,1.253942413E0,9.783889836E0
4.815565154E1,1.394949188E0,9.618398438E0,1.778002625E0,9.880322114E0
4.816570854E1,1.177750854E0,9.647737427E0,2.155068512E0,9.955413343E0
4.817576654E1,1.109492798E0,9.427395630E0,2.587519226E0,9.838801674E0
4.818582354E1,9.624984741E-1,9.335935822E0,2.557731171E0,9.727697041E0
4.819588054E1,6.812333679E-1,9.043444061E0,2.383044434E0,9.376932343E0
4.820593854E1,3.845503235E-1,8.742869110E0,2.012564850E0,8.979758154E0
4.821599554E1,1.799258423E-1,8.488697662E0,1.534010010E0,8.628067456E0
4.822605254E1,1.219963074E-1,8.221054230E0,1.105900269E0,8.296000913E0
4.823611054E1,7.125183105E-2,7.903414764E0,7.688012695E-1,7.941038796E0
4.824616754E1,5.493576050E-2,7.635471954E0,4.998106384E-1,7.652010231E0
4.825622454E1,1.748364258E-1,7.459737396E0,2.549198914E-1,7.466139159E0
4.826628154E1,2.414479065E-1,7.273075562E0,5.718109131E-2,7.277306843E0
4.827633954E1,2.817141724E-1,7.180867310E0,-2.296224976E-1,7.190058740E0
4.828639654E1,2.477348328E-1,7.106022949E0,-4.541555786E-1,7.124829261E0
4.829645354E1,2.526745605E-1,7.092850342E0,-5.968089294E-1,7.122397862E0
4.830651154E1,1.875599670E-1,7.137008514E0,-8.008346558E-1,7.184247032E0
4.831656854E1,3.173400879E-2,7.191794586E0,-9.743238831E-1,7.257563189E0
4.832662554E1,-8.158035278E-2,7.292684784E0,-9.545649719E-1,7.355345063E0
4.833668354E1,-8.502319336E-2,7.435487823E0,-7.885601807E-1,7.477669107E0
4.834674054E1,-3.966751099E-2,7.538174286E0,-7.286846924E-1,7.573415772E0
4.835679754E1,-2.874023438E-2,7.723488922E0,-7.649093628E-1,7.761326785E0
4.836685454E1,1.107696533E-2,7.965535583E0,-7.646099854E-1,8.002156476E0
4.837691254E1,7.394622803E-2,8.197403412E0,-7.307803345E-1,8.230244871E0
4.838696954E1,1.522334290E-1,8.463999023E0,-6.987469482E-1,8.494156920E0
4.839702654E1,1.576222229E-1,8.673263855E0,-5.685177612E-1,8.693305649E0
4.840708454E1,1.339714050E-1,8.817713470E0,-4.589456177E-1,8.830665335E0
4.841714154E1,1.501377869E-1,8.992400208E0,-3.091072083E-1,8.998963836E0
4.842719854E1,1.618135071E-1,9.123228149E0,-1.724414062E-1,9.126292320E0
4.843725654E1,1.348695374E-1,9.289083252E0,-9.041198730E-2,9.290502235E0
4.844731354E1,-1.661544800E-2,9.520502014E0,-3.188369751E-2,9.520569901E0
4.845737054E1,-2.951861572E-1,9.793983307E0,-3.502716064E-2,9.798493292E0
4.846742754E1,-6.141728210E-1,1.010518616E1,-1.508862305E-1,1.012495739E1
4.847748554E1,-8.863069153E-1,1.045964905E1,-2.743794250E-1,1.050071818E1
4.848754254E1,-1.035097504E0,1.078432388E1,-3.260220337E-1,1.083878955E1
4.849759954E1,-1.203647003E0,1.105121887E1,-2.856060791E-1,1.112024170E1
4.850765754E1,-1.221759338E0,1.139849670E1,-1.169068909E-1,1.146438355E1
4.851771454E1,-1.121168518E0,1.167572021E1,3.342549133E-1,1.173418884E1
4.852777154E1,-7.923023987E-1,1.194650711E1,7.830216980E-1,1.199832898E1
4.853782954E1,-4.305047607E-1,1.217148926E1,1.069226532E0,1.222594497E1
4.854788654E1,-2.291734314E-1,1.237776031E1,9.644444275E-1,1.241739199E1
4.855794354E1,-2.588117981E-1,1.263402740E1,5.742059326E-1,1.264971717E1
4.856800054E1,-3.556604004E-1,1.300315979E1,1.420545959E-1,1.300879850E1
4.857805854E1,-6.255491638E-1,1.346764389E1,-2.468367004E-1,1.348442331E1
4.858811554E1,-7.857160950E-1,1.372660538E1,1.919009399E-1,1.375041348E1
4.859817254E1,-8.547225952E-1,1.405906403E1,1.365460510E0,1.415105347E1
4.860823054E1,-5.998027039E-1,1.423300232E1,3.290158081E0,1.462064494E1
4.861828754E1,-1.682501221E-1,1.403212006E1,5.423072662E0,1.504454780E1
4.862834454E1,2.294728088E-1,1.339519455E1,6.871311035E0,1.505652052E1
4.863840254E1,4.980143738E-1,1.219020035E1,7.441924438E0,1.429094966E1
4.864845954E1,7.450007629E-1,1.094000015E1,6.569388885E0,1.278262492E1
4.865851654E1,6.110293579E-1,1.006746460E1,4.583768005E0,1.107872418E1
4.866857354E1,1.419049072E-1,9.287286987E0,2.459235992E0,9.608417052E0
4.867863154E1,-1.592687988E-1,9.025331726E0,5.935157776E-1,9.046227959E0
4.868868854E1,-1.619631958E-1,9.199120331E0,-4.481680298E-1,9.211454908E0
4.869874554E1,2.603086853E-1,9.544452209E0,-6.156697083E-1,9.567830359E0
4.870880354E1,8.003855896E-1,9.807754669E0,-3.171903992E-1,9.845469948E0
4.871886054E1,1.199006653E0,1.006447083E1,1.154100037E-1,1.013629663E1
4.872891754E1,1.518292694E0,1.030202682E1,7.057823181E-1,1.043719781E1
4.873897554E1,1.630559235E0,1.051952454E1,1.409169617E0,1.073801094E1
4.874903254E1,1.424138489E0,1.065529221E1,2.008672943E0,1.093609571E1
4.875908954E1,1.078806610E0,1.073372910E1,2.443219299E0,1.106101643E1
4.876914754E1,7.461982727E-1,1.072355026E1,2.716101837E0,1.108731488E1
4.877920454E1,5.032534790E-1,1.074630295E1,2.604583740E0,1.106888195E1
4.878926154E1,3.186872864E-1,1.072863968E1,2.426903229E0,1.100432325E1
4.879931854E1,3.875440979E-1,1.056562866E1,2.293231201E0,1.081857702E1
4.880937654E1,4.453239441E-1,1.035456757E1,2.157912598E0,1.058640495E1
4.881943354E1,5.902226257E-1,1.012225067E1,2.015558624E0,1.033783333E1
4.882949054E1,6.852749634E-1,9.862840118E0,1.819765778E0,1.005269936E1
4.883954854E1,7.815248108E-1,9.677525482E0,1.625918884E0,9.844231443E0
4.884960554E1,8.487350464E-1,9.411079559E0,1.451830902E0,9.560155993E0
4.885966254E1,1.010698242E0,9.191635895E0,1.222058716E0,9.327438494E0
4.886972054E1,1.136137390E0,9.002878418E0,9.557624817E-1,9.124478610E0
4.887977754E1,1.110241241E0,8.775501251E0,7.020401001E-1,8.873269867E0
4.888983454E1,1.121018829E0,8.590036926E0,5.186714172E-1,8.678389116E0
4.889989154E1,1.042881317E0,8.393345947E0,2.665956116E-1,8.462087854E0
4.890994954E1,9.780661011E-1,8.279881897E0,6.137237549E-2,8.337674981E0
4.892000654E1,7.894583130E-1,8.258476410E0,6.331832886E-2,8.296365846E0
4.893006354E1,7.765850830E-1,8.020471344E0,3.793112183E-1,8.066902874E0
4.894012154E1,6.098318481E-1,8.103698273E0,5.179229736E-1,8.143099213E0
4.895017854E1,4.727169800E-1,7.981701965E0,9.868977356E-1,8.056363618E0
4.896023554E1,3.056643677E-1,7.965685272E0,1.349892883E0,8.085034530E0
4.897029354E1,2.499801636E-1,7.936645660E0,1.698517914E0,8.120209204E0
4.898035054E1,2.671943665E-1,7.834408264E0,1.907782745E0,8.067774209E0
4.899040754E1,2.056723022E-1,7.942184143E0,1.726060638E0,8.130182986E0
4.900046454E1,3.620970154E-1,7.838000793E0,1.321901093E0,7.956933655E0
4.901052254E1,4.180805969E-1,7.947722626E0,7.313790894E-1,7.992246348E0
4.902057954E1,5.270539856E-1,8.009394379E0,2.498304749E-1,8.030603930E0
4.903063654E1,6.393205261E-1,8.124055939E0,-8.607101440E-2,8.149627222E0
4.904069454E1,7.298822021E-1,8.345595245E0,-2.583627319E-1,8.381434205E0
4.905075154E1,7.259902954E-1,8.531358948E0,-2.082170105E-1,8.564724265E0
4.906080854E1,6.499484253E-1,8.680897980E0,-1.309776306E-1,8.706180439E0
4.907086654E1,4.089495850E-1,8.739875336E0,9.071136475E-2,8.749907954E0
4.908092354E1,1.221459961E-1,8.873397675E0,1.197509766E-1,8.875046266E0
4.909098054E1,-1.800755310E-1,9.061406708E0,-3.712280273E-2,9.063271861E0
4.910103754E1,-4.805007935E-1,9.255852356E0,-2.216889954E-1,9.270967040E0
4.911109554E1,-7.358697510E-1,9.420659637E0,-3.951782227E-1,9.457615879E0
4.912115254E1,-9.270222473E-1,9.580676880E0,-4.291575623E-1,9.634983961E0
4.913120954E1,-9.077124023E-1,9.816586304E0,-3.510200500E-1,9.864711022E0
4.914126754E1,-7.917036438E-1,1.006836273E1,-2.163002014E-1,1.010175770E1
4.915132479E1,-5.932164001E-1,1.029319519E1,2.724334717E-2,1.031031111E1
4.916138179E1,-3.418890381E-1,1.046219376E1,2.933898926E-1,1.047188922E1
4.917143979E1,-1.115180969E-1,1.066756668E1,6.340814209E-1,1.068697686E1
4.918149679E1,1.706451416E-1,1.094643677E1,9.834548950E-1,1.099185067E1
4.919155379E1,4.384382629E-1,1.120914047E1,1.217418365E0,1.128357947E1
4.920161079E1,5.834866333E-1,1.140598114E1,1.200054474E0,1.148377086E1
4.921166879E1,6.168672180E-1,1.155851395E1,8.488847351E-1,1.160604907E1
4.922172579E1,5.634283447E-1,1.178169983E1,3.754193115E-1,1.180113732E1
4.923178279E1,4.303550720E-1,1.192614944E1,-1.100212097E-1,1.193441874E1
4.924184079E1,4.541555786E-1,1.215786758E1,-5.300477600E-1,1.217788783E1
4.925189779E1,5.742059326E-1,1.246443008E1,-5.137316895E-1,1.248822045E1
4.926195479E1,7.316784668E-1,1.241937378E1,7.634124756E-3,1.244091061E1
4.927201279E1,1.231788483E0,1.236952744E1,9.142987061E-1,1.246428714E1
4.928206979E1,1.691931610E0,1.216370544E1,2.207609253E0,1.247765608E1
4.929212679E1,2.016905823E0,1.180026123E1,3.416645050E0,1.244939909E1
4.930218379E1,2.313738556E0,1.134835098E1,4.172872467E0,1.231061821E1
4.931224179E1,2.596650238E0,1.081950073E1,4.218976593E0,1.189974588E1
4.932229879E1,2.994672546E0,1.026176056E1,3.770958252E0,1.133542763E1
4.933235579E1,3.140020294E0,9.899813232E0,2.952759705E0,1.079744504E1
4.934241379E1,2.990032196E0,9.618548126E0,1.888921967E0,1.024816017E1
4.935247079E1,2.785707092E0,9.378896484E0,8.418493652E-1,9.820008840E0
4.936252779E1,2.557132416E0,9.232800293E0,1.230441284E-1,9.581162106E0
4.937258579E1,2.295476532E0,9.233698425E0,-2.010319519E-1,9.516869914E0
4.938264279E1,1.885778503E0,9.369316406E0,9.280700684E-3,9.557213852E0
4.939269979E1,1.431024170E0,9.533225555E0,3.348536682E-1,9.645846082E0
4.940275779E1,9.400451660E-1,9.729018402E0,9.518705750E-1,9.820567274E0
4.941281479E1,5.980064392E-1,9.895621948E0,1.507515106E0,1.002763917E1
4.942287179E1,3.727249146E-1,9.989177399E0,1.826801147E0,1.016168251E1
4.943292879E1,2.532733154E-1,1.000339783E1,2.032323761E0,1.021089885E1
4.944298679E1,1.987866211E-1,9.979297943E0,2.127675476E0,1.020553313E1
4.945304379E1,2.133064270E-1,9.957293701E0,2.069296875E0,1.017227541E1
4.946310079E1,3.306623840E-1,9.912836151E0,1.988764343E0,1.011577193E1
4.947315879E1,5.273533630E-1,9.773775330E0,1.991458740E0,9.988528104E0
4.948321579E1,7.816744995E-1,9.556876373E0,2.029779053E0,9.801270532E0
4.949327279E1,9.864486694E-1,9.255702667E0,2.032772827E0,9.527501152E0
4.950333079E1,1.178199921E0,8.856183472E0,1.887425079E0,9.131402640E0
4.951338779E1,1.304088135E0,8.465645599E0,1.616039429E0,8.716615439E0
4.952344479E1,1.287772064E0,8.149353333E0,1.214723969E0,8.339416703E0
4.953350179E1,1.147663422E0,7.899223480E0,7.424560547E-1,8.016614242E0
4.954355979E1,9.639953613E-1,7.647147675E0,3.351530457E-1,7.714951858E0
4.955361679E1,8.120613098E-1,7.480693817E0,-4.685256958E-2,7.524786955E0
4.956367379E1,7.203021240E-1,7.459737396E0,-2.668949890E-1,7.499183296E0
4.957373179E1,7.893086243E-1,7.541617126E0,-4.355941772E-1,7.595310347E0
4.958378879E1,7.604187012E-1,7.312294006E0,-3.170407104E-1,7.358559305E0
4.959384579E1,9.448352051E-1,7.418872375E0,-3.597019958E-1,7.487440578E0
4.960390379E1,8.732839966E-1,7.584727478E0,-5.077441406E-1,7.651700462E0
4.961396079E1,6.526428223E-1,7.625293121E0,-6.391708374E-1,7.679816222E0
4.962401779E1,5.301974487E-1,7.773335266E0,-8.315208435E-1,7.835641480E0
4.963407479E1,3.230282593E-1,7.963290253E0,-9.943821716E-1,8.031633384E0
4.964413279E1,1.586700439E-1,8.102949829E0,-1.134490814E0,8.183522562E0
4.965418979E1,-5.508544922E-2,8.443192291E0,-1.305585022E0,8.543715979E0
4.966424679E1,-3.011737061E-1,8.670569458E0,-1.342857513E0,8.779108533E0
4.967430479E1,-3.805087280E-1,8.849148102E0,-1.150357819E0,8.931714960E0
4.968436179E1,-3.899391174E-1,9.044192505E0,-8.824150085E-1,9.095500362E0
4.969441879E1,-2.212399292E-1,9.242380371E0,-4.751119995E-1,9.257228173E0
4.970447679E1,-5.388793945E-3,9.511969757E0,-1.960922241E-1,9.513992320E0
4.971453379E1,1.788780212E-1,9.703122253E0,1.010398865E-1,9.705296898E0
4.972459079E1,2.731819153E-1,9.960736542E0,4.258644104E-1,9.973578160E0
4.973464779E1,2.291734314E-1,1.032672546E1,5.992039490E-1,1.034663349E1
4.974470579E1,-1.182540894E-2,1.074151291E1,6.042933655E-1,1.075850407E1
4.975476279E1,-1.648072815E-1,1.143142822E1,4.839436340E-1,1.144285428E1
4.976481979E1,-3.980223083E-1,1.192959229E1,6.614744568E-1,1.195454484E1
4.977487779E1,-4.275109863E-1,1.261366974E1,1.081051941E0,1.266712687E1
4.978493479E1,-2.793191528E-1,1.301019516E1,1.651515656E0,1.311757223E1
4.979499179E1,-5.239105225E-2,1.327589264E1,2.268233185E0,1.346836857E1
4.980504979E1,3.459306335E-1,1.345806381E1,2.858306122E0,1.376259654E1
4.981510679E1,3.740721130E-1,1.342588074E1,2.938988342E0,1.374888563E1
4.982516379E1,2.814147949E-2,1.327768890E1,2.277962952E0,1.347170850E1
4.983522079E1,-4.924758911E-1,1.309566742E1,1.506916351E0,1.319127873E1
4.984527879E1,-1.259331207E0,1.330373474E1,6.744973755E-1,1.338021748E1
4.985533579E1,-1.964664459E0,1.331136887E1,1.396595764E-1,1.345629787E1
4.986539279E1,-2.353705444E0,1.326900696E1,7.020401001E-2,1.347632753E1
4.987545079E1,-2.691852264E0,1.330508194E1,2.429447937E-1,1.357682939E1
4.988550779E1,-2.847079468E0,1.339564362E1,7.638615417E-1,1.371614428E1
4.989556479E1,-2.863096161E0,1.358155701E1,1.545386353E0,1.396582362E1
4.990562279E1,-2.520458679E0,1.377255981E1,2.370470581E0,1.420053684E1
4.991567979E1,-1.809137878E0,1.369412292E1,3.339255981E0,1.421100324E1
4.992573679E1,-1.127156067E0,1.336825058E1,4.192182312E0,1.405542589E1
4.993579379E1,-5.574407959E-1,1.273716293E1,4.739743652E0,1.360188332E1
4.994585179E1,1.390608215E-1,1.193513077E1,4.772974548E0,1.285488119E1
4.995590879E1,5.559439087E-1,1.118354370E1,4.215982819E0,1.196474966E1
4.996596579E1,4.974156189E-1,1.049183212E1,3.212918701E0,1.098402523E1
4.997602379E1,4.056564331E-2,1.000444565E1,2.016157379E0,1.020565867E1
4.998608079E1,-4.558021545E-1,9.584419098E0,8.491841125E-1,9.632754471E0
4.999613779E1,-8.234376526E-1,9.232800293E0,-9.280700684E-2,9.269911756E0
5.000619579E1,-1.122366028E0,8.963959351E0,-5.936654663E-1,9.053436443E0
5.001625279E1,-1.360670471E0,8.774603119E0,-8.005352783E-1,8.915488812E0
5.002630979E1,-1.589993591E0,8.664731598E0,-8.104147339E-1,8.846605299E0
5.003636779E1,-1.729952545E0,8.530610504E0,-5.846841431E-1,8.723869951E0
5.004642479E1,-1.803300018E0,8.434061279E0,-2.369572449E-1,8.627944677E0
5.005648179E1,-1.765279083E0,8.422984314E0,1.812730408E-1,8.607887947E0
5.006653879E1,-1.583257599E0,8.381520538E0,6.643185425E-1,8.555577729E0
5.007659679E1,-1.460063782E0,8.300688629E0,9.258247375E-1,8.478818869E0
5.008665379E1,-1.370250549E0,8.160130920E0,8.795709229E-1,8.320995626E0
5.009671079E1,-1.344204712E0,8.007298737E0,7.182064819E-1,8.151045327E0
5.010676879E1,-1.351090393E0,7.797285461E0,4.884342957E-1,7.928535418E0
5.011682579E1,-1.336869965E0,7.547155609E0,1.877096558E-1,7.666942937E0
5.012688279E1,-1.135089569E0,7.197482758E0,5.688171387E-2,7.286660545E0
5.013694079E1,-1.016386414E0,6.963818665E0,-2.002835083E-1,7.040449220E0
5.014699779E1,-9.313632202E-1,6.736441498E0,-4.528083801E-1,6.815578987E0
5.015705446E1,-7.870632935E-1,6.547234955E0,-5.517526245E-1,6.617415292E0
5.016711146E1,-6.478527832E-1,6.398444366E0,-6.697073364E-1,6.465934693E0
5.017716946E1,-5.227130127E-1,6.311325531E0,-7.908055115E-1,6.382118160E0
5.018722646E1,-3.357518005E-1,6.156697083E0,-8.885522461E-1,6.229540379E0
5.019728346E1,-2.874023438E-1,6.195466461E0,-1.091380463E0,6.297421384E0
5.020734146E1,-1.984872437E-1,6.205495605E0,-1.131497040E0,6.310931662E0
5.021739846E1,-1.782792664E-1,6.278394012E0,-1.068627777E0,6.371183579E0
5.022745546E1,-1.240919495E-1,6.209836578E0,-9.795629883E-1,6.287846435E0
5.023751346E1,-5.074447632E-2,6.366560669E0,-1.082698517E0,6.458165826E0
5.024757046E1,-9.834548950E-2,6.524482269E0,-1.168919220E0,6.629095931E0
5.025762746E1,-1.712438965E-1,6.664740601E0,-1.354233856E0,6.803090554E0
5.026768446E1,-2.902464294E-1,6.892866211E0,-1.690584412E0,7.103092513E0
5.027774246E1,-3.938310242E-1,7.100783844E0,-1.979483643E0,7.382045080E0
5.028779946E1,-3.984713745E-1,7.362290039E0,-2.000739441E0,7.639702374E0
5.029785646E1,-2.336640930E-1,7.614665222E0,-1.792672119E0,7.826327279E0
5.030791446E1,-1.264869690E-1,7.904911652E0,-1.550475769E0,8.056525447E0
5.031797146E1,-8.277786255E-2,8.302784271E0,-1.286424866E0,8.402259682E0
5.032802846E1,8.981323242E-4,8.701405334E0,-8.961863708E-1,8.747434230E0
5.033808646E1,-2.305206299E-2,9.114845581E0,-6.023474121E-1,9.134755813E0
5.034814346E1,-2.049238586E-1,9.563462677E0,-6.815327454E-1,9.589906102E0
5.035820046E1,-4.513114929E-1,1.004156845E1,-8.634045410E-1,1.008871877E1
5.036825746E1,-5.704637146E-1,1.048794022E1,-1.052311707E0,1.055602571E1
5.037831546E1,-4.652325439E-1,1.098131424E1,-1.029409332E0,1.103926571E1
5.038837246E1,-3.719764709E-1,1.154279663E1,-7.258406067E-1,1.157157574E1
5.039842946E1,-1.884580994E-1,1.200578384E1,-8.996292114E-2,1.200759991E1
5.040848746E1,3.442840576E-3,1.242835510E1,6.969506836E-1,1.244788185E1
5.041854446E1,3.113525391E-2,1.280108002E1,1.485959930E0,1.288707476E1
5.042860146E1,-8.472381592E-2,1.305719742E1,2.296224976E0,1.325783661E1
5.043865946E1,-3.035687256E-1,1.325299026E1,2.805016937E0,1.354998247E1
5.044871646E1,-5.894741821E-1,1.344204712E1,2.672542419E0,1.371782029E1
5.045877346E1,-9.172924805E-1,1.341555222E1,1.891915741E0,1.357931559E1
5.046883046E1,-1.062191162E0,1.353814728E1,5.569917297E-1,1.359117072E1
5.047888846E1,-7.948471069E-1,1.344114899E1,-4.596940613E-1,1.347247515E1
5.048894546E1,-2.523751831E-1,1.339938583E1,-7.000941467E-1,1.342003598E1
5.049900246E1,4.902305603E-1,1.317545151E1,-2.899470520E-1,1.318775636E1
5.050906046E1,1.264270935E0,1.303444473E1,4.993615723E-1,1.310513229E1
5.051911746E1,1.555415497E0,1.272773254E1,1.271156616E0,1.288527579E1
5.052917446E1,1.448687439E0,1.246263382E1,1.502126312E0,1.263615133E1
5.053923246E1,1.158740387E0,1.223465790E1,1.602268066E0,1.239341745E1
5.054928946E1,9.213340759E-1,1.206042023E1,1.956281891E0,1.225273975E1
5.055934646E1,7.554789734E-1,1.184965851E1,2.538720703E0,1.214208623E1
5.056940346E1,7.809260559E-1,1.165012344E1,3.039579163E0,1.206541600E1
5.057946146E1,9.611512756E-1,1.128398483E1,3.096011810E0,1.174041799E1
5.058951846E1,1.224154358E0,1.080483124E1,2.879711609E0,1.124880753E1
5.059957546E1,1.357377319E0,1.051937485E1,2.419867859E0,1.087913052E1
5.060963346E1,1.525028687E0,1.029678772E1,1.875000916E0,1.057663360E1
5.061969046E1,1.701960754E0,1.014141083E1,1.282832336E0,1.036294084E1
5.062974746E1,1.915117493E0,1.007734406E1,7.423063660E-1,1.028452998E1
5.063980546E1,1.996997223E0,9.991871796E0,3.959266663E-1,1.019716911E1
5.064986246E1,1.919907532E0,9.911339264E0,3.528163147E-1,1.010174095E1
5.065991946E1,1.751657410E0,9.866582336E0,7.177574158E-1,1.004653803E1
5.066997646E1,1.469344482E0,9.705217896E0,1.202299805E0,9.889173496E0
5.068003446E1,1.180894318E0,9.507179718E0,1.517843628E0,9.699733340E0
5.069009146E1,8.202941895E-1,9.217981110E0,1.716330872E0,9.412218121E0
5.070014846E1,3.909869385E-1,8.883875885E0,1.722168732E0,9.057703167E0
5.071020646E1,-9.535171509E-2,8.496930542E0,1.471589813E0,8.623949047E0
5.072026346E1,-5.104385376E-1,8.109536133E0,1.134490814E0,8.204400843E0
5.073032046E1,-8.068222046E-1,7.745193787E0,8.646020508E-1,7.834955365E0
5.074037846E1,-1.013692017E0,7.414232025E0,5.316943359E-1,7.502073506E0
5.075043546E1,-1.107846222E0,7.084617462E0,9.475296021E-2,7.171339203E0
5.076049246E1,-1.074465637E0,6.781647491E0,-2.655477905E-1,6.871370659E0
5.077054946E1,-1.005010071E0,6.543193359E0,-5.011578369E-1,6.638869163E0
5.078060746E1,-9.333091736E-1,6.304140472E0,-7.265890503E-1,6.414139440E0
5.079066446E1,-8.584648132E-1,6.188580780E0,-9.639953613E-1,6.321770398E0
5.080072146E1,-7.149133301E-1,6.094426575E0,-1.087338867E0,6.231808899E0
5.081077946E1,-6.002517700E-1,6.014492798E0,-1.145717468E0,6.151999213E0
5.082083646E1,-4.299060059E-1,6.123316498E0,-1.167122955E0,6.248359793E0
5.083089346E1,-3.391946411E-1,6.258186035E0,-1.123413849E0,6.367260332E0
5.084095146E1,-3.748205566E-1,6.324947205E0,-1.094224548E0,6.429834753E0
5.085100846E1,-4.137396240E-1,6.498436432E0,-1.047970734E0,6.595384689E0
5.086106546E1,-4.905299377E-1,6.699318695E0,-9.560618591E-1,6.784949880E0
5.087112246E1,-5.342390442E-1,6.915169830E0,-9.488768005E-1,7.000382298E0
5.088118046E1,-5.077441406E-1,7.142996063E0,-8.809181213E-1,7.214999211E0
5.089123746E1,-4.984634399E-1,7.421866150E0,-7.306306458E-1,7.474381853E0
5.090129446E1,-4.611909485E-1,7.710166626E0,-6.230044556E-1,7.749032265E0
5.091135246E1,-3.538641357E-1,7.957751770E0,-5.836363220E-1,7.986968412E0
5.092140946E1,-1.826202393E-1,8.233328705E0,-6.188131714E-1,8.258570182E0
5.093146646E1,-1.496887207E-4,8.487949219E0,-6.494993591E-1,8.512762852E0
5.094152346E1,1.660047913E-1,8.834777985E0,-6.538403320E-1,8.860494727E0
5.095158146E1,3.222798157E-1,9.156309357E0,-6.673123169E-1,9.186249019E0
5.096163846E1,3.155438232E-1,9.514364777E0,-8.520281982E-1,9.557649139E0
5.097169546E1,1.776805115E-1,9.908345490E0,-1.003064117E0,9.960573193E0
5.098175346E1,-8.532257080E-3,1.032582733E1,-1.091979218E0,1.038340992E1
5.099181046E1,-2.553689575E-1,1.072878937E1,-1.055155792E0,1.078357493E1
5.100186746E1,-5.026547241E-1,1.109462860E1,-9.014254761E-1,1.114253173E1
5.101192546E1,-6.137237549E-1,1.153725815E1,-4.945715332E-1,1.156415079E1
5.102198246E1,-6.679110718E-1,1.189845703E1,-3.023712158E-2,1.191722699E1
5.103203946E1,-5.851332092E-1,1.222058716E1,4.555027771E-1,1.224306392E1
5.104209746E1,-2.598596191E-1,1.251427643E1,9.358538818E-1,1.255191077E1
5.105215446E1,1.537303162E-1,1.264226028E1,1.288520508E0,1.270868456E1
5.106221146E1,3.948788452E-1,1.274779083E1,1.143322449E0,1.280504926E1
5.107226846E1,3.318598938E-1,1.285242325E1,6.033952332E-1,1.287085856E1
5.108232646E1,1.916015625E-2,1.296977921E1,-2.444416809E-1,1.297209665E1
5.109238346E1,-3.827540588E-1,1.315210007E1,-7.358697510E-1,1.317822982E1
5.110244046E1,-6.710545349E-1,1.347812210E1,-6.628216553E-1,1.351108516E1
5.111249846E1,-8.232879639E-1,1.377974487E1,-1.601669312E-2,1.380432644E1
5.112255546E1,-9.457333374E-1,1.414124313E1,1.175206146E0,1.422147244E1
5.113261246E1,-9.771679688E-1,1.437550598E1,2.858156433E0,1.468942094E1
5.114267046E1,-9.616003418E-1,1.447789307E1,4.460574188E0,1.517994680E1
5.115272708E1,-6.373745728E-1,1.434407135E1,5.822442169E0,1.549385240E1
5.116278408E1,-2.451901245E-1,1.394305527E1,6.438411255E0,1.535975416E1
5.117284108E1,-1.025367737E-1,1.336405930E1,6.016738129E0,1.465638879E1
5.118289908E1,-2.776725769E-1,1.274809021E1,4.855752411E0,1.364438484E1
5.119295608E1,-7.108717346E-1,1.220202576E1,3.601510620E0,1.274227805E1
5.120301308E1,-1.072070618E0,1.177107193E1,2.521656189E0,1.208578585E1
5.121307108E1,-1.247505798E0,1.129281647E1,1.980830841E0,1.153289492E1
5.122312808E1,-1.172511749E0,1.102876556E1,1.914668427E0,1.125497263E1
5.123318508E1,-1.066981201E0,1.074241104E1,2.274370422E0,1.103225293E1
5.124324308E1,-9.672885132E-1,1.055290512E1,2.715652771E0,1.093957145E1
5.125330008E1,-9.660910034E-1,1.042417282E1,3.029849396E0,1.089847229E1
5.126335708E1,-8.849597168E-1,1.025427612E1,3.139421539E0,1.076054367E1
